id,impact.gap,magnitude,significance,depth,location.distance,location.full,location.latitude,location.longitude,location,time.day,time.epoch,time.full,time.hour,time.minute,time.month,time.second,time.year
uw61173182,136,1.23,23,-0.75,0.004811,"9km SW of Port Angeles, Washington",48.0573333,-123.5111667,Washington,29,1.46982E+12,7/29/16 16:00,16,0,7,47,2016
ak13818660,82.79999338,1.3,26,2.5,0.04850903,"91km N of Redoubt Volcano, Alaska",61.2973,-152.4703,Alaska,29,1.46982E+12,7/29/16 16:09,16,9,7,50,2016
pr16211009,313.2,2.3,81,25,1.23159025,"134km NNE of Vieques, Puerto Rico",19.545,-65.3275,Puerto Rico,29,1.46982E+12,7/29/16 16:12,16,12,7,26,2016
ci37643072,90,1.22,23,3.44,0.01823,"12km WSW of Niland, CA",33.1928333,-115.641,California,29,1.46982E+12,7/29/16 16:12,16,12,7,57,2016
ak13818663,104.3999916,1.1,19,1.4,0.2802744,"109km W of Cantwell, Alaska",63.2852,-151.1169,Alaska,29,1.46982E+12,7/29/16 16:15,16,15,7,54,2016
ci37643088,71,1.45,32,3.41,0.01673,"13km WSW of Niland, CA",33.188,-115.6416667,California,29,1.46982E+12,7/29/16 16:21,16,21,7,17,2016
nc72668301,75,0.54,4,2.36,0.00704,"7km NW of The Geysers, California",38.814,-122.823,California,29,1.46982E+12,7/29/16 16:38,16,38,7,36,2016
nc72668306,77,1.44,32,1.15,0.09377,"16km W of Redwood Valley, California",39.26,-123.3995,California,29,1.46982E+12,7/29/16 16:40,16,40,7,26,2016
us100068j0,111,4.7,340,138.16,6.405,"244km ESE of Enarotali, Indonesia",-4.3475,138.5074,Indonesia,29,1.46983E+12,7/29/16 16:46,16,46,7,5,2016
ak13832277,122.3999902,1.6,39,9.9,0.4249031,"111km W of Larsen Bay, Alaska",57.3423,-155.8065,Alaska,29,1.46983E+12,7/29/16 17:04,17,4,7,22,2016
uw61173197,69,1.96,59,15.16,0.06919,"8km ESE of Enumclaw, Washington",47.1756667,-121.8886667,Washington,29,1.46983E+12,7/29/16 17:04,17,4,7,26,2016
nc72668311,119,0.72,8,6.44,0.06644,"25km SE of Mammoth Lakes, California",37.4606667,-118.798,California,29,1.46983E+12,7/29/16 17:05,17,5,7,54,2016
ci37643128,93,0.24,1,12.91,0.03868,"11km ESE of Anza, CA",33.5168333,-116.564,California,29,1.46983E+12,7/29/16 17:12,17,12,7,0,2016
ak13818667,64.79999482,1.2,22,15.3,0.2245788,"50km SSW of Haines Junction, Canada",60.3382,-137.9019,Canada,29,1.46983E+12,7/29/16 17:17,17,17,7,6,2016
ak13832279,208.7999833,1.3,26,7.9,0.4491576,"94km WSW of Cordova, Alaska",60.1698,-147.2884,Alaska,29,1.46983E+12,7/29/16 17:17,17,17,7,35,2016
us100068jg,11,7.7,971,207.62,3.293,"28km SSW of Agrihan, Northern Mariana Islands",18.5439,145.541,Northern Mariana Islands,29,1.46983E+12,7/29/16 17:18,17,18,7,26,2016
ak13832280,143.9999885,1.5,35,72.3,0.5318026,"60km NNW of Larsen Bay, Alaska",58.07,-154.1855,Alaska,29,1.46983E+12,7/29/16 17:21,17,21,7,42,2016
nn00553776,123.24,0.6,6,0.9,0.094,"7km NNE of Carson City, Nevada",39.2288,-119.7359,Nevada,29,1.46983E+12,7/29/16 17:28,17,28,7,43,2016
ci37643184,70,1.79,49,3.62,0.01974,"13km WSW of Niland, CA",33.191,-115.6441667,California,29,1.46983E+12,7/29/16 17:38,17,38,7,58,2016
ak13832281,151.1999879,1.8,50,12.6,0.7527882,"81km E of Bear Creek, Alaska",60.0172,-147.9526,Alaska,29,1.46983E+12,7/29/16 17:41,17,41,7,22,2016
us100068k3,143,2.5,96,15.1,0.217,"41km E of Yakutat, Alaska",59.5902,-138.9988,Alaska,29,1.46983E+12,7/29/16 17:45,17,45,7,35,2016
uw61173232,99,1.21,23,-0.3,0.1553,"24km NE of Rockaway Beach, Oregon",45.749,-123.7011667,Oregon,29,1.46983E+12,7/29/16 17:54,17,54,7,6,2016
pr16211010,237.6,2.8,121,14,0.59827798,"67km N of Culebra, Puerto Rico",18.909,-65.2468,Puerto Rico,29,1.46983E+12,7/29/16 17:54,17,54,7,7,2016
ak13818727,61.1999951,3.4,178,104.7,0.09522142,"71km W of Anchor Point, Alaska",59.7232,-153.1053,Alaska,29,1.46983E+12,7/29/16 17:57,17,57,7,25,2016
ci37643192,68,1.51,35,3.36,0.02181,"13km WSW of Niland, CA",33.1883333,-115.6478333,California,29,1.46983E+12,7/29/16 17:57,17,57,7,48,2016
ci37143684,152,1.25,24,3.89,0.02317,"13km WSW of Niland, CA",33.1965,-115.6451667,California,29,1.46983E+12,7/29/16 17:58,17,58,7,25,2016
us100069ra,99,4.7,340,196.65,3.309,"23km SSE of Agrihan, Northern Mariana Islands",18.5688,145.7449,Northern Mariana Islands,29,1.46983E+12,7/29/16 18:05,18,5,7,46,2016
ak13832284,125.9999899,1.9,56,136,0.2353586,"42km SW of Redoubt Volcano, Alaska",60.2149,-153.2736,Alaska,29,1.46983E+12,7/29/16 18:07,18,7,7,46,2016
us100068lq,80,4.4,298,296.23,3.703,"37km WNW of Agrihan, Northern Mariana Islands",18.9428,145.3636,Northern Mariana Islands,29,1.46983E+12,7/29/16 18:11,18,11,7,8,2016
us100069rj,100,4.4,298,197,3.632,"27km WNW of Agrihan, Northern Mariana Islands",18.8766,145.4292,Northern Mariana Islands,29,1.46983E+12,7/29/16 18:12,18,12,7,36,2016
nc72670945,248,1.35,28,1.24,0.02698,"43km SSW of Tulelake, California",41.582,-121.6228333,California,29,1.46983E+12,7/29/16 18:13,18,13,7,53,2016
us100069rd,105,4.3,284,205.72,3.296,"28km SSW of Agrihan, Northern Mariana Islands",18.5465,145.5361,Northern Mariana Islands,29,1.46983E+12,7/29/16 18:15,18,15,7,53,2016
us100068lr,55,4.9,369,204.01,3.368,"15km S of Agrihan, Northern Mariana Islands",18.6253,145.6483,Northern Mariana Islands,29,1.46983E+12,7/29/16 18:18,18,18,7,29,2016
ak13832285,68.39999453,1.1,19,14.1,0.09072984,"9km NE of Lazy Mountain, Alaska",61.6933,-148.8268,Alaska,29,1.46983E+12,7/29/16 18:22,18,22,7,20,2016
us100068m5,28,4.5,312,193.42,3.21,"33km S of Agrihan, Northern Mariana Islands",18.4651,145.6209,Northern Mariana Islands,29,1.46983E+12,7/29/16 18:27,18,27,7,23,2016
uu60157212,122,1.47,33,0.18,0.3716,"23km SSE of Soda Springs, Idaho",42.4448333,-111.5468333,Idaho,29,1.46983E+12,7/29/16 18:34,18,34,7,35,2016
pr16211011,277.2,2.7,112,37,1.19745427,"132km NNE of Vieques, Puerto Rico",19.5128,-65.3137,Puerto Rico,29,1.46983E+12,7/29/16 18:36,18,36,7,46,2016
nc72668376,72,1,15,3.7,0.01638,"2km NNW of The Geysers, California",38.7996674,-122.7686691,California,29,1.46983E+12,7/29/16 18:47,18,47,7,58,2016
ak13818774,86.39999309,1.4,30,0,0.3206986,"57km W of Valdez, Alaska",61.1596,-147.4195,Alaska,29,1.46983E+12,7/29/16 19:00,19,0,7,25,2016
nc72668401,60,1.1,19,1.34,0.002784,"7km WNW of The Geysers, California",38.8115005,-122.8280029,California,29,1.46983E+12,7/29/16 19:16,19,16,7,42,2016
uw61173262,141,1.34,28,-0.73,0.2457,"9km NE of Fern Prairie, Washington",45.6971667,-122.3186667,Washington,29,1.46983E+12,7/29/16 19:21,19,21,7,51,2016
nc72668411,70,0.35,2,2.11,0.00714,"9km NW of The Geysers, California",38.8233333,-122.8441667,California,29,1.46983E+12,7/29/16 19:24,19,24,7,32,2016
ak13832288,75.59999395,1.8,50,2.4,0.7249404,"94km SW of Larsen Bay, Alaska",57.014,-155.2176,Alaska,29,1.46984E+12,7/29/16 19:40,19,40,7,30,2016
us100069rh,85,4.5,312,29.9,2.249,"109km SW of Kavieng, Papua New Guinea",-3.2799,150.0996,Papua New Guinea,29,1.46984E+12,7/29/16 19:40,19,40,7,40,2016
us100068mw,79,4.5,312,187.44,3.243,"29km S of Agrihan, Northern Mariana Islands",18.4999,145.6437,Northern Mariana Islands,29,1.46984E+12,7/29/16 19:42,19,42,7,43,2016
nc72668431,143,0.56,5,1.65,0.008894,"9km NW of The Geysers, California",38.8255005,-122.8460007,California,29,1.46984E+12,7/29/16 19:58,19,58,7,15,2016
ak13832289,187.199985,1.5,35,9.1,0.6431937,"72km WNW of Middleton Island, Alaska",59.6493,-147.5332,Alaska,29,1.46984E+12,7/29/16 19:58,19,58,7,26,2016
nc72668456,87,0.74,8,1.59,0.001887,"9km WNW of Cobb, California",38.8396683,-122.8335037,California,29,1.46984E+12,7/29/16 20:07,20,7,7,58,2016
nc72668451,56,1.93,57,2,0.003787,"9km WNW of Cobb, California",38.839,-122.8306667,California,29,1.46984E+12,7/29/16 20:08,20,8,7,26,2016
nc72668461,108,0.81,10,1.23,0.003013,"9km WNW of Cobb, California",38.8390007,-122.831665,California,29,1.46984E+12,7/29/16 20:09,20,9,7,3,2016
nc72668466,51,1.61,40,1.63,0.005083,"9km WNW of Cobb, California",38.839,-122.829,California,29,1.46984E+12,7/29/16 20:10,20,10,7,56,2016
us100068n4,26,5.2,416,132.31,1.921,"155km SSE of Isangel, Vanuatu",-20.7929,169.9542,Vanuatu,29,1.46984E+12,7/29/16 20:11,20,11,7,45,2016
nc72668471,131,0.48,4,5.33,0.01592,"5km E of Mammoth Lakes, California",37.6406667,-118.911,California,29,1.46984E+12,7/29/16 20:13,20,13,7,6,2016
nc72668481,56,0.36,2,5.83,0.008125,"5km E of Mammoth Lakes, California",37.6396667,-118.9051667,California,29,1.46984E+12,7/29/16 20:16,20,16,7,16,2016
nc72668486,83,1.49,34,0.44,0.1533,"28km E of Ridgemark, California",36.799,-121.046,California,29,1.46984E+12,7/29/16 20:17,20,17,7,50,2016
ak13818813,0,2.1,68,10,0,"121km S of Unalaska, Alaska",52.7809,-166.6797,Alaska,29,1.46984E+12,7/29/16 20:19,20,19,7,47,2016
ci37643232,82,0.56,5,15.27,0.03426,"7km S of Idyllwild, CA",33.6798333,-116.731,California,29,1.46984E+12,7/29/16 20:26,20,26,7,46,2016
ak13839934,133.1999893,1,15,12.9,0,"117km W of Cantwell, Alaska",63.501,-151.2846,Alaska,29,1.46984E+12,7/29/16 20:27,20,27,7,44,2016
nn00553842,155.62,1.3,26,7.2,0.232,"22km NW of Hawthorne, Nevada",38.6644,-118.8152,Nevada,29,1.46984E+12,7/29/16 20:32,20,32,7,12,2016
nm60127077,76,1.94,58,8.69,0.06409,"11km NNW of Tiptonville, Tennessee",36.4756667,-89.5288333,Tennessee,29,1.46984E+12,7/29/16 20:37,20,37,7,37,2016
ak13839935,291.5999767,1.2,22,22,0,"62km SSE of Adak, Alaska",51.3639,-176.2909,Alaska,29,1.46984E+12,7/29/16 20:37,20,37,7,43,2016
us100069tg,180,4.4,298,163.57,3.165,South of the Fiji Islands,-26.1033,-177.3974,South of the Fiji Islands,29,1.46984E+12,7/29/16 20:40,20,40,7,54,2016
mb80164229,136,0.83,11,0.54,0.126,"50km WSW of Kalispell, Montana",47.9563333,-114.8893333,Montana,29,1.46984E+12,7/29/16 20:43,20,43,7,52,2016
ak13818818,0,1.7,44,0,0,"23km NNE of Badger, Alaska",64.9886,-147.3234,Alaska,29,1.46984E+12,7/29/16 20:45,20,45,7,34,2016
us100069tf,98,4.1,259,206.5,1.379,"49km NNW of `Alaqahdari-ye Kiran wa Munjan, Afghanistan",36.4487,70.5869,Afghanistan,29,1.46984E+12,7/29/16 20:46,20,46,7,38,2016
us100069te,114,4.6,326,160.84,6.307,"70km SSE of Sola, Vanuatu",-14.4596,167.819,Vanuatu,29,1.46984E+12,7/29/16 20:49,20,49,7,32,2016
ci37143724,261,0.41,3,8.69,0.1034,"21km ESE of Anza, CA",33.4671667,-116.4701667,California,29,1.46984E+12,7/29/16 20:54,20,54,7,30,2016
ci37643248,130,0.57,5,17.91,0.002987,"3km S of Idyllwild, CA",33.7091667,-116.7168333,California,29,1.46984E+12,7/29/16 20:54,20,54,7,37,2016
ak13839937,233.9999813,2.2,74,39.5,0,"89km ESE of Chirikof Island, Alaska",55.6019,-154.2593,Alaska,29,1.46984E+12,7/29/16 21:02,21,2,7,45,2016
pr16212000,201.6,2.9,129,4,0.29824067,"49km NW of Rincon, Puerto Rico",18.6756,-67.5542,Puerto Rico,29,1.46984E+12,7/29/16 21:05,21,5,7,22,2016
ci37643256,70,1.02,16,9.87,0.111,"4km WNW of Banning, CA",33.9388333,-116.9218333,California,29,1.46984E+12,7/29/16 21:09,21,9,7,57,2016
ci37643264,69,1.42,31,3.82,0.02064,"13km WSW of Niland, CA",33.191,-115.6453333,California,29,1.46984E+12,7/29/16 21:18,21,18,7,23,2016
ci37143708,70,1.67,43,3.42,0.0228,"13km WSW of Niland, CA",33.1885,-115.649,California,29,1.46984E+12,7/29/16 21:18,21,18,7,50,2016
pr16212001,194.4,1.4,30,25,0.1176793,"4km N of Yaurel, Puerto Rico",18.0708,-66.0514,Puerto Rico,29,1.46984E+12,7/29/16 21:24,21,24,7,21,2016
nc72668526,190,0.75,9,0.59,0.02254,"5km SSW of Mammoth Lakes, California",37.5991667,-118.9986667,California,29,1.46984E+12,7/29/16 21:25,21,25,7,25,2016
nc72668531,61,0.35,2,4.92,0.01336,"5km ESE of Mammoth Lakes, California",37.6383333,-118.9118333,California,29,1.46984E+12,7/29/16 21:39,21,39,7,55,2016
ak13818832,0,1.6,39,14.9,0,"96km NE of Circle, Alaska",66.4037,-142.4666,Alaska,29,1.46984E+12,7/29/16 21:40,21,40,7,1,2016
nc72668536,208,0.33,2,1.94,0.02993,"6km SSW of Mammoth Lakes, California",37.5903333,-118.9963333,California,29,1.46984E+12,7/29/16 21:41,21,41,7,49,2016
ak13818833,0,1.1,19,16.8,0,"30km SSW of Tanana, Alaska",64.944,-152.4281,Alaska,29,1.46984E+12,7/29/16 21:43,21,43,7,35,2016
ak13818834,0,1.5,35,0,0,"33km NNE of Whittier, Alaska",61.0409,-148.3908,Alaska,29,1.46984E+12,7/29/16 21:50,21,50,7,24,2016
ak13818838,0,2,62,33.4,0,"90km SW of Atka, Alaska",51.577,-175.0529,Alaska,29,1.46984E+12,7/29/16 22:00,22,0,7,15,2016
nn00553916,223.41,0.6,6,8.6,0.146,"68km ESE of Lakeview, Oregon",41.8573,-119.6485,Oregon,29,1.46984E+12,7/29/16 22:02,22,2,7,48,2016
nc72668541,129,1.18,21,1.44,0.0741,"14km SSE of Mammoth Lakes, California",37.5318333,-118.887,California,29,1.46984E+12,7/29/16 22:04,22,4,7,25,2016
nn00553852,237.63,0.7,8,12.9,0.218,"43km NNE of Spanish Springs, Nevada",40.0217,-119.5596,Nevada,29,1.46984E+12,7/29/16 22:08,22,8,7,21,2016
nc72668551,108,0.88,12,-0.52,0.01159,"2km NW of The Geysers, California",38.7891655,-122.7740021,California,29,1.46984E+12,7/29/16 22:08,22,8,7,55,2016
nn00553789,98.03,0.8,10,7.1,0.191,"19km NW of Hawthorne, Nevada",38.6469,-118.7916,Nevada,29,1.46984E+12,7/29/16 22:14,22,14,7,16,2016
ak13818839,0,1.9,56,25,0,"59km NE of Sutton-Alpine, Alaska",62.1883,-148.088,Alaska,29,1.46985E+12,7/29/16 22:19,22,19,7,37,2016
ak13818842,0,1.5,35,0.5,0,"47km NW of Cape Yakataga, Alaska",60.3183,-143.1225,Alaska,29,1.46985E+12,7/29/16 22:19,22,19,7,51,2016
nc72668571,47,1.78,49,1.96,0.05302,"26km NE of Hollister, California",37.0268333,-121.1916667,California,29,1.46985E+12,7/29/16 22:35,22,35,7,5,2016
ci37643272,57,1.51,35,4.58,0.02009,"13km NE of Trabuco Canyon, CA",33.7495,-117.4971667,California,29,1.46985E+12,7/29/16 22:39,22,39,7,9,2016
nc72668581,92,0.54,4,7.27,0.01403,"12km ESE of Mammoth Lakes, California",37.5936667,-118.8461667,California,29,1.46985E+12,7/29/16 22:45,22,45,7,32,2016
ak13818856,0,1.5,35,91,0,"76km WNW of Talkeetna, Alaska",62.4988,-151.5468,Alaska,29,1.46985E+12,7/29/16 22:47,22,47,7,58,2016
nc72668586,54,2.57,102,6.17,0.05368,"18km N of Laytonville, California",39.8576667,-123.5091667,California,29,1.46985E+12,7/29/16 22:49,22,49,7,3,2016
ak13818857,0,1.1,19,1.3,0,"47km NW of Cape Yakataga, Alaska",60.3108,-143.1361,Alaska,29,1.46985E+12,7/29/16 22:51,22,51,7,4,2016
nn00553857,129.53,0.6,6,11.4,0.356,"30km SSW of Alamo, Nevada",37.127,-115.327,Nevada,29,1.46985E+12,7/29/16 23:08,23,8,7,14,2016
ak13818864,0,1.4,30,0,0,"61km E of Cape Yakataga, Alaska",60.1675,-141.3445,Alaska,29,1.46985E+12,7/29/16 23:19,23,19,7,23,2016
nn00553863,92.66,0.1,0,13.3,0.053,"10km NW of North Las Vegas, Nevada",36.2653,-115.2031,Nevada,29,1.46985E+12,7/29/16 23:28,23,28,7,31,2016
us100069tl,91,4.4,298,101.71,3.965,"55km SSE of Angoram, Papua New Guinea",-4.5256,144.2552,Papua New Guinea,29,1.46985E+12,7/29/16 23:31,23,31,7,5,2016
nm60127092,55,1.78,49,6.93,0.03152,"1km ENE of Ridgely, Tennessee",36.267,-89.4713333,Tennessee,29,1.46985E+12,7/29/16 23:36,23,36,7,19,2016
nc72668621,119,1.19,22,1.07,0.05451,"26km NE of Hollister, California",37.0255,-121.1908333,California,29,1.46985E+12,7/29/16 23:43,23,43,7,4,2016
ak13818867,0,1.2,22,3.5,0,"116km NNW of Talkeetna, Alaska",63.2146,-151.3176,Alaska,29,1.46985E+12,7/29/16 23:45,23,45,7,22,2016
ak13818866,0,1.7,44,16.2,0,"93km ENE of Yakutat, Alaska",59.7493,-138.1269,Alaska,29,1.46985E+12,7/29/16 23:45,23,45,7,24,2016
nc71104794,317,0.68,7,2.24,0.04801,"27km NE of Hollister, California",37.033,-121.1905,California,29,1.46985E+12,7/29/16 23:45,23,45,7,44,2016
us10006ctg,195,2.8,121,42.48,0.412,"35km SSW of Atka, Alaska",51.8957,-174.3648,Alaska,29,1.46985E+12,7/29/16 23:51,23,51,7,41,2016
ak13839952,143.9999885,0.8,10,10,0,"165km E of Chitina, Alaska",61.587,-141.3229,Alaska,29,1.46985E+12,7/29/16 23:57,23,57,7,56,2016
us100069tr,142,4.1,259,99.16,3.248,"73km SW of Ust'-Kamchatsk Staryy, Russia",55.7146,161.7466,Russia,30,1.46985E+12,7/30/16 0:18,0,18,7,4,2016
nn00553795,131.48,1,15,9.4,0.127,"18km ESE of Janesville, California",40.2318,-120.3283,California,30,1.46985E+12,7/30/16 0:21,0,21,7,13,2016
nc72669955,173,0.25,1,6.85,0.02853,"22km WNW of Chester, California",40.4115,-121.455,California,30,1.46985E+12,7/30/16 0:23,0,23,7,40,2016
ci37643280,36,1.6,39,3.58,0.01795,"3km W of Borrego Springs, CA",33.2515,-116.4091667,California,30,1.46985E+12,7/30/16 0:28,0,28,7,58,2016
us10006cte,194,2.9,129,30.71,0.608,"71km SSE of Unalaska, Alaska",53.3349,-165.952,Alaska,30,1.46985E+12,7/30/16 0:29,0,29,7,16,2016
us100069ts,122,4.2,271,224.79,3.167,"43km SSW of Agrihan, Northern Mariana Islands",18.4129,145.4834,Northern Mariana Islands,30,1.46985E+12,7/30/16 0:36,0,36,7,51,2016
hv61357756,61,1.15,20,2.632,0.01584,"8km SW of Volcano, Hawaii",19.3706667,-155.2831667,Hawaii,30,1.46985E+12,7/30/16 0:44,0,44,7,27,2016
ak13818889,0,1.1,19,28.2,0,"36km NW of Valdez, Alaska",61.3893,-146.7696,Alaska,30,1.46985E+12,7/30/16 0:59,0,59,7,1,2016
us100069tu,123,4.4,298,190.16,3.29,"24km SSE of Agrihan, Northern Mariana Islands",18.5487,145.7175,Northern Mariana Islands,30,1.46985E+12,7/30/16 1:01,1,1,7,3,2016
nn00553800,175.37,1.2,22,9,0.042,"12km NW of Gerlach-Empire, Nevada",40.6654,-119.4685,Nevada,30,1.46986E+12,7/30/16 1:05,1,5,7,50,2016
us100069tx,94,4.3,284,142.2,0.481,"37km ENE of Chitose, Japan",42.8936,142.098,Japan,30,1.46986E+12,7/30/16 1:12,1,12,7,56,2016
nc72668656,196,0.55,5,7.31,0.03143,"22km WNW of Chester, California",40.4033333,-121.4633333,California,30,1.46986E+12,7/30/16 1:14,1,14,7,48,2016
nc72668661,195,0.49,4,7.08,0.03322,"22km WNW of Chester, California",40.4046667,-121.4653333,California,30,1.46986E+12,7/30/16 1:15,1,15,7,57,2016
nc72668666,116,0.87,12,6.93,0.03224,"22km WNW of Chester, California",40.4103333,-121.4613333,California,30,1.46986E+12,7/30/16 1:16,1,16,7,37,2016
nc72668651,101,1.49,34,7.22,0.03759,"22km WNW of Chester, California",40.3955,-121.4723333,California,30,1.46986E+12,7/30/16 1:17,1,17,7,11,2016
us100069ty,172,4.2,271,183.93,3.785,"50km NE of Agrihan, Northern Mariana Islands",19.039,146.0543,Northern Mariana Islands,30,1.46986E+12,7/30/16 1:21,1,21,7,45,2016
nn00553796,108.89,1.9,56,11.5,0.021,"13km NNW of Gerlach-Empire, Nevada",40.6879,-119.4573,Nevada,30,1.46986E+12,7/30/16 1:24,1,24,7,37,2016
nc72668676,115,1.4,30,7.15,0.03002,"22km WNW of Chester, California",40.408,-121.4595,California,30,1.46986E+12,7/30/16 1:25,1,25,7,9,2016
nc72668681,64,0.22,1,1.36,0.01049,"6km W of Cobb, California",38.828,-122.7921667,California,30,1.46986E+12,7/30/16 1:25,1,25,7,24,2016
us100068pd,141,4.4,300,62.37,0.543,"20km SW of Nueva Concepcion, Guatemala",14.053,-91.4117,Guatemala,30,1.46986E+12,7/30/16 1:25,1,25,7,46,2016
nc72668696,190,0.39,2,7.01,0.03293,"22km WNW of Chester, California",40.4063333,-121.4643333,California,30,1.46986E+12,7/30/16 1:28,1,28,7,38,2016
nc72668691,105,1.98,60,7.28,0.03018,"22km WNW of Chester, California",40.4043333,-121.4613333,California,30,1.46986E+12,7/30/16 1:30,1,30,7,31,2016
nc72668701,202,0.65,6,8.4,0.02941,"22km WNW of Chester, California",40.4003333,-121.4613333,California,30,1.46986E+12,7/30/16 1:31,1,31,7,56,2016
nn00553872,98.87,0.5,4,3.7,0.058,"58km SW of Goldfield, Nevada",37.2887,-117.6285,Nevada,30,1.46986E+12,7/30/16 1:32,1,32,7,50,2016
nc72668706,191,0.54,4,7.18,0.03449,"22km WNW of Chester, California",40.4066667,-121.4663333,California,30,1.46986E+12,7/30/16 1:38,1,38,7,22,2016
nc71104444,179,0.3,1,7.56,0.03079,"22km WNW of Chester, California",40.4101667,-121.4593333,California,30,1.46986E+12,7/30/16 1:38,1,38,7,37,2016
nc72668711,191,0.54,4,7.17,0.03274,"22km WNW of Chester, California",40.4056667,-121.4643333,California,30,1.46986E+12,7/30/16 1:41,1,41,7,52,2016
nc72668716,157,0.75,9,6.97,0.03067,"22km NW of Chester, California",40.421,-121.4475,California,30,1.46986E+12,7/30/16 1:42,1,42,7,31,2016
nc72668721,202,0.44,3,8.1,0.02672,"21km WNW of Chester, California",40.4,-121.4578333,California,30,1.46986E+12,7/30/16 1:43,1,43,7,50,2016
nc72668726,194,1.25,24,6.87,0.0324,"22km WNW of Chester, California",40.4048333,-121.4641667,California,30,1.46986E+12,7/30/16 1:44,1,44,7,42,2016
ak13818907,0,2.7,112,40.9,0,"97km S of False Pass, Alaska",53.9754,-163.3774,Alaska,30,1.46986E+12,7/30/16 1:47,1,47,7,45,2016
pr16212002,205.2,1.5,35,34,0.03862756,"3km NNE of Charlotte Amalie, U.S. Virgin Islands",18.377,-64.9229,U.S. Virgin Islands,30,1.46986E+12,7/30/16 1:50,1,50,7,45,2016
ci37643304,52,1.28,25,1.24,0.158,"15km NNW of Piru, CA",34.5495,-118.8323333,California,30,1.46986E+12,7/30/16 1:53,1,53,7,0,2016
mb80164234,207,0.81,10,5.34,0.262,"4km NNE of Evergreen, Montana",48.2635,-114.2628333,Montana,30,1.46986E+12,7/30/16 1:59,1,59,7,44,2016
ci37643312,63,1.55,37,12.67,0.07061,"5km NNW of Oak Park, CA",34.2186667,-118.7828333,California,30,1.46986E+12,7/30/16 2:01,2,1,7,5,2016
ak13839956,61.1999951,1.7,44,105.8,0,"69km W of Anchor Point, Alaska",59.7664,-153.0736,Alaska,30,1.46986E+12,7/30/16 2:01,2,1,7,37,2016
nc72668736,112,2.24,77,8.32,0.02716,"22km WNW of Chester, California",40.4066667,-121.4561667,California,30,1.46986E+12,7/30/16 2:25,2,25,7,23,2016
nc72668741,196,1.26,24,6.95,0.03155,"22km WNW of Chester, California",40.4033333,-121.4635,California,30,1.46986E+12,7/30/16 2:28,2,28,7,46,2016
nc72668751,93,2.22,76,5.62,0.03913,"23km WNW of Chester, California",40.4013333,-121.474,California,30,1.46986E+12,7/30/16 2:34,2,34,7,0,2016
nc72668756,100,2.23,77,7.32,0.02993,"22km WNW of Chester, California",40.4013333,-121.4618333,California,30,1.46986E+12,7/30/16 2:34,2,34,7,38,2016
ak13839957,118.7999905,1.5,35,101.4,0,"73km W of Anchor Point, Alaska",59.736,-153.1338,Alaska,30,1.46986E+12,7/30/16 2:35,2,35,7,4,2016
nc72668766,195,0.81,10,6.92,0.03375,"22km WNW of Chester, California",40.4048333,-121.466,California,30,1.46986E+12,7/30/16 2:36,2,36,7,0,2016
nc72668761,115,1.4,30,7.57,0.02698,"22km WNW of Chester, California",40.4058333,-121.4563333,California,30,1.46986E+12,7/30/16 2:36,2,36,7,23,2016
nc72668776,198,0.27,1,8.39,0.0262,"21km WNW of Chester, California",40.4015,-121.4568333,California,30,1.46986E+12,7/30/16 2:38,2,38,7,17,2016
nc71104494,285,0.19,1,4.95,0.0551,"19km NW of Chester, California",40.4393333,-121.3775,California,30,1.46986E+12,7/30/16 2:39,2,39,7,58,2016
nc72668771,104,1.82,51,7.32,0.03335,"22km WNW of Chester, California",40.4056667,-121.4651667,California,30,1.46986E+12,7/30/16 2:40,2,40,7,6,2016
nc71104489,117,1.38,29,8.62,0.02418,"21km WNW of Chester, California",40.405,-121.4528333,California,30,1.46986E+12,7/30/16 2:40,2,40,7,30,2016
nc72669965,171,0.58,5,7.3,0.02296,"21km NW of Chester, California",40.4165,-121.4381667,California,30,1.46986E+12,7/30/16 2:40,2,40,7,50,2016
nc71104659,195,0.34,2,7.39,0.0331,"22km WNW of Chester, California",40.4046667,-121.4651667,California,30,1.46986E+12,7/30/16 2:41,2,41,7,8,2016
nc71104664,166,0.43,3,6.23,0.02829,"21km NW of Chester, California",40.4205,-121.443,California,30,1.46986E+12,7/30/16 2:41,2,41,7,13,2016
nc72668786,191,0.62,6,8.82,0.02716,"22km WNW of Chester, California",40.4045,-121.4571667,California,30,1.46986E+12,7/30/16 2:42,2,42,7,24,2016
nc72668781,86,2.38,87,7.74,0.0315,"22km WNW of Chester, California",40.406,-121.4625,California,30,1.46986E+12,7/30/16 2:44,2,44,7,48,2016
nc72668791,191,0.54,4,8.64,0.02614,"21km WNW of Chester, California",40.4043333,-121.4558333,California,30,1.46986E+12,7/30/16 2:46,2,46,7,37,2016
nc72668796,188,0.68,7,8.61,0.02676,"22km WNW of Chester, California",40.4051667,-121.4563333,California,30,1.46986E+12,7/30/16 2:47,2,47,7,39,2016
nc72668801,167,0.6,6,6.93,0.02646,"22km WNW of Chester, California",40.4123333,-121.451,California,30,1.46986E+12,7/30/16 2:48,2,48,7,0,2016
nc71104449,189,0.39,2,7.2,0.03379,"22km WNW of Chester, California",40.4071667,-121.4651667,California,30,1.46986E+12,7/30/16 2:48,2,48,7,22,2016
